Ort	Geo	Datum	Getty	Symbol	Gender
Krefeld (neuer Friedhof)	51.317175,6.554954	1952	7005980	Magen David	beide
Saarbrücken	49.204385,6.960955	1952	7004454	Magen David	Mann
Saarlouis	49.31859,6.756415	1952	7012686	Magen David	beide
Duisburg	51.397456,6.769785	1953	7004923	Magen David	Frau
Duisburg	51.397456,6.769785	1953	7004923	Magen David	Mann
Duisburg	51.397456,6.769785	1953	7004923	Magen David	Mann
Saarbrücken	49.204385,6.960955	1953	7004454	Magen David	Mann
Saarbrücken	49.204385,6.960955	1953	7004454	Magen David	Frau
Jüchen	51.099422,6.498654	1954	1039755	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1954	7005980	Magen David	beide
Saarlouis	49.31859,6.756415	1954	7012686	Magen David	beide
Merzig	49.44632,6.640758	1955	1040322	Magen David	Frau
Bonn-Schwarzrheindorf	50.75727,7.105364	1956	4010239	Magen David	Mann
Erfurt	50.957207,11.038496	1956	7024031	Magen David	beide
Saarlouis	49.31859,6.756415	1956	7012686	Magen David	Mann
Duisburg	51.397456,6.769785	1958	7004923	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1958	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1958	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1959	7004909	Magen David	beide
Erfurt	50.957207,11.038496	1960	7024031	Magen David	beide
Venlo	51.355532,6.171448	1961	7006853	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1962	7004909	Magen David	beide
Dillingen-Diefflen	49.369234,6.753313	1964	1038818	Magen David	Frau
Sittard	50.995278,5.879167	1964	1048111	Magen David	Mann
Hennef	50.768785,7.267189	1965	1039545	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1965	7004909	Magen David	Mann
Saarlouis	49.31859,6.756415	1966	7012686	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1967	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1967	7004909	Magen David	Frau
Venlo	51.355532,6.171448	1967	7006853	Magen David	unbekannt
Bayreuth	49.934064,11.594224	1968	7004326	Magen David	Mann
Chemnitz	50.828331,12.889473	1968	7005951	Magen David	beide
Dormagen	51.100669,6.834092	1968	1038848	Magen David	beide
Mülheim an der Ruhr	51.429799,6.902738	1968	7004909	Magen David	Mann
Saarlouis	49.31859,6.756415	1968	7012686	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1969	7004909	Magen David	beide
Venlo	51.355532,6.171448	1969	7006853	Magen David	beide
Merzig	49.44632,6.640758	1970	1040322	Magen David	beide
Mülheim an der Ruhr	51.429799,6.902738	1970	7004909	Magen David	Mann
Saarlouis	49.31859,6.756415	1970	7012686	Magen David	Mann
Bayreuth	49.934064,11.594224	1971	7004326	Magen David	Mann
Hennef	50.768785,7.267189	1971	1039545	Magen David	beide
Mülheim an der Ruhr	51.429799,6.902738	1971	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1971	7004909	Magen David	Mann
Neunkirchen	49.326803,7.170049	1971	1040470	Magen David	Frau
Venlo	51.355532,6.171448	1971	7006853	Magen David	Frau
Venlo	51.355532,6.171448	1971	7006853	Magen David	Mann
Chemnitz	50.828331,12.889473	1972	7005951	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1972	7005980	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1972	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1972	7004909	Magen David	beide
Saarlouis	49.31859,6.756415	1972	7012686	Magen David	Mann
Saarlouis	49.31859,6.756415	1972	7012686	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1973	7005980	Magen David	beide
Krefeld (neuer Friedhof)	51.317175,6.554954	1974	7005980	Magen David	Frau
Dillingen-Diefflen	49.369234,6.753313	1975	1038818	Magen David	Mann
Mönchengladbach-Rheydt	51.168269,6.436269	1975	7004976	Magen David	Frau
Chemnitz	50.828331,12.889473	1976	7005951	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1976	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1976	7004909	Magen David	Frau
Roermond	51.182238,6.00037	1976	7006856	Magen David	Mann
Haigerloch	48.36392,8.807413	1977	1039436	Magen David	Mann
Saarbrücken	49.204385,6.960955	1977	7004454	Magen David	Mann
Venlo	51.355532,6.171448	1977	7006853	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1978	7005980	Priesterhände	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1978	7005980	Magen David	Mann
Roermond	51.182238,6.00037	1978	7006856	Priesterhände	Mann
Saarlouis	49.31859,6.756415	1979	7012686	Magen David	Mann
Chemnitz	50.828331,12.889473	1981	7005951	Magen David	beide
Duisburg	51.397456,6.769785	1981	7004923	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1981	7005980	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1981	7004975	Magen David	unbekannt
Saarlouis	49.31859,6.756415	1981	7012686	Magen David	Frau
Grevenbroich-Hemmerden	51.121456,6.577076	1982	1039540	Magen David	beide
Krefeld (neuer Friedhof)	51.317175,6.554954	1983	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1983	7005980	Magen David	beide
Preußisch Oldendorf	52.297095,8.479326	1984	1040775	Magen David	Mann
Saarlouis	49.31859,6.756415	1984	7012686	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1985	7004975	Magen David	beide
Saarlouis	49.31859,6.756415	1985	7012686	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1986	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1986	7005980	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1986	7004909	Magen David	beide
Mönchengladbach	51.188645,6.428684	1987	7004975	Magen David	beide
Mülheim an der Ruhr	51.429799,6.902738	1987	7004909	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1988	7004975	Leuchter	unbekannt
Mönchengladbach	51.188645,6.428684	1988	7004975	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1988	7004909	Magen David	Mann
Saarlouis	49.31859,6.756415	1988	7012686	Magen David	Mann
Bayreuth	49.934064,11.594224	1989	7004326	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1989	7005980	Priesterhände	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1989	7005980	Magen David	Frau
Venlo	51.355532,6.171448	1989	7006853	Priesterhände	Mann
Bayreuth	49.934064,11.594224	1990	7004326	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1991	7004975	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1991	7004975	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1991	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1991	7004909	Magen David	Frau
Bayreuth	49.934064,11.594224	1992	7004326	Magen David	Mann
Mönchengladbach-Odenkirchen	51.134959,6.45498	1992	1005256	Magen David	beide
Mülheim an der Ruhr	51.429799,6.902738	1992	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1992	7004909	Magen David	beide
Roermond	51.182238,6.00037	1992	7006856	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1993	7004975	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1993	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1993	7004909	Magen David	beide
Roermond	51.182238,6.00037	1993	7006856	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1994	7005980	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1994	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1994	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1994	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1994	7004909	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1995	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1995	7005980	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1995	7004975	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1995	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1995	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1995	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1995	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1995	7004909	Magen David	Mann
Roermond	51.182238,6.00037	1995	7006856	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1996	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	1996	7005980	Priesterhände	beide
Mönchengladbach	51.188645,6.428684	1996	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	1996	7004975	Leuchter	Mann
Mönchengladbach	51.188645,6.428684	1996	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1996	7004975	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1996	7004975	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1996	7004975	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1996	7004975	Magen David	beide
Mülheim an der Ruhr	51.429799,6.902738	1996	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1996	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1996	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1996	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1996	7004909	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1997	7005980	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	1997	7004975	Leuchter	Mann
Mönchengladbach	51.188645,6.428684	1997	7004975	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1997	7004975	Magen David	beide
Mülheim an der Ruhr	51.429799,6.902738	1997	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1997	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1997	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1997	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1997	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1997	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1997	7004909	Magen David	Frau
Saarlouis	49.31859,6.756415	1997	7012686	Magen David	Mann
Bayreuth	49.934064,11.594224	1998	7004326	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1998	7005980	Buch	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	1998	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	1998	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1998	7005980	Magen David	Mann
Mönchengladbach-Rheydt	51.168269,6.436269	1998	7004976	Magen David	Mann
Mönchengladbach-Rheydt	51.168269,6.436269	1998	7004976	Magen David	Mann
Mönchengladbach-Rheydt	51.168269,6.436269	1998	7004976	Magen David	unbekannt
Mönchengladbach-Rheydt	51.168269,6.436269	1998	7004976	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1998	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1998	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1998	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1998	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1998	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1998	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1998	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	1998	7004909	Magen David	beide
Mülheim an der Ruhr	51.429799,6.902738	1998	7004909	Herz	unbekannt
Bayreuth	49.934064,11.594224	1999	7004326	Magen David	Frau
Bayreuth	49.934064,11.594224	1999	7004326	Magen David	Mann
Bayreuth	49.934064,11.594224	1999	7004326	Magen David	Mann
Bayreuth	49.934064,11.594224	1999	7004326	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	1999	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	1999	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	1999	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	1999	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	1999	7005980	Magen David	Frau
Mönchengladbach	51.188645,6.428684	1999	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1999	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1999	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	1999	7004975	Leuchter	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1999	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1999	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1999	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1999	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	1999	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	1999	7004909	Magen David	Frau
Schiefbahn	51.245282,6.55033	1999	1041092	Magen David	beide
Krefeld (neuer Friedhof)	51.317175,6.554954	2000	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	2000	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2000	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	2000	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2000	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2000	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	2000	7005980	Priesterhände	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2000	7005980	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2000	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2000	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2000	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2000	7004975	Magen David	Frau
Mönchengladbach	51.188645,6.428684	2000	7004975	Magen David	Mann
Mönchengladbach-Rheydt	51.168269,6.436269	2000	7004976	Magen David	unbekannt
Mönchengladbach-Rheydt	51.168269,6.436269	2000	7004976	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2000	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2000	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2000	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2000	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2000	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2000	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2000	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2000	7004909	Magen David	unbekannt
Bayreuth	49.934064,11.594224	2001	7004326	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	2001	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2001	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	2001	7005980	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2001	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2001	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2001	7004975	Baum	unbekannt
Mönchengladbach	51.188645,6.428684	2001	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2001	7004975	Leuchter	unbekannt
Mönchengladbach	51.188645,6.428684	2001	7004975	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2001	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2001	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2001	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2001	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2001	7004909	Taube	Mann
Mülheim an der Ruhr	51.429799,6.902738	2001	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2001	7004909	Magen David	beide
Venlo	51.355532,6.171448	2001	7006853	Magen David	Mann
Bayreuth	49.934064,11.594224	2002	7004326	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	2002	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	2002	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	2002	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2002	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	2002	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2002	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	2002	7005980	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2002	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2002	7004975	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Herz	Frau
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	beide
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2002	7004909	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2003	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	2003	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2003	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2003	7005980	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	2003	7005980	Buch	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	2003	7005980	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2003	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2003	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2003	7004975	Leuchter	unbekannt
Mönchengladbach	51.188645,6.428684	2003	7004975	Leuchter	unbekannt
Mönchengladbach	51.188645,6.428684	2003	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2003	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2003	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2003	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2003	7004975	Leuchter	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2003	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2003	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2003	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2003	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2003	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2003	7004909	Magen David	Frau
Roermond	51.182238,6.00037	2003	7006856	Magen David	Frau
Roermond	51.182238,6.00037	2003	7006856	Magen David	Mann
Krefeld (neuer Friedhof)	51.317175,6.554954	2004	7005980	Magen David	Frau
Krefeld (neuer Friedhof)	51.317175,6.554954	2004	7005980	Magen David	unbekannt
Krefeld (neuer Friedhof)	51.317175,6.554954	2004	7005980	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2004	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2004	7004975	Magen David	Mann
Mönchengladbach	51.188645,6.428684	2004	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2004	7004975	Magen David	unbekannt
Mönchengladbach	51.188645,6.428684	2004	7004975	Magen David	Frau
Mönchengladbach	51.188645,6.428684	2004	7004975	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2004	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2004	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2004	7004909	Magen David	unbekannt
Mülheim an der Ruhr	51.429799,6.902738	2004	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2004	7004909	Magen David	Frau
Mülheim an der Ruhr	51.429799,6.902738	2004	7004909	Magen David	Mann
Mülheim an der Ruhr	51.429799,6.902738	2004	7004909	Magen David	unbekannt
Bayreuth	49.934064,11.594224	2005	7004326	Magen David	Frau
Bayreuth	49.934064,11.594224	2005	7004326	Magen David	unbekannt
Bayreuth	49.934064,11.594224	2005	7004326	Magen David	Frau
Bayreuth	49.934064,11.594224	2005	7004326	Magen David	Mann
